Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Psq-AGal_003-Ex1-3A-lcwgs-1-1	992796.0	16640.0	116.0	74.0	14052.0	0.0
Psq-AGal_004-Ex1-4A-lcwgs-1-1	934308.0	22750.0	98.0	164.0	11298.0	0.0
Psq-AGal_005-Ex1-5A-lcwgs-1-1	267892.0	6272.0	20.0	46.0	7798.0	0.0
Psq-AGal_008-Ex1-8A-lcwgs-1-1	1631902.0	38440.0	182.0	222.0	22152.0	0.0
Psq-AGal_009-Ex1-9A-lcwgs-1-1	2176986.0	41560.0	220.0	310.0	31370.0	0.0
Psq-AGal_010-Ex1-10A-lcwgs-1-1	1003958.0	21266.0	114.0	158.0	20146.0	0.0
Psq-AGal_011-Ex1-11A-lcwgs-1-1	1262016.0	26596.0	140.0	158.0	53350.0	0.0
Psq-AGal_014-Ex1-2B-lcwgs-1-1	1292396.0	30926.0	150.0	246.0	17906.0	0.0
Psq-AGal_015-Ex1-3B-lcwgs-1-1	1983042.0	47580.0	180.0	576.0	39576.0	0.0
Psq-AGal_017-Ex1-5B-lcwgs-1-1	1706436.0	36786.0	172.0	322.0	58206.0	0.0
Psq-AGal_019-Ex1-7B-lcwgs-1-1	1286216.0	27030.0	128.0	232.0	24454.0	0.0
Psq-AGal_020-Ex1-8B-lcwgs-1-1	465888.0	9364.0	38.0	22.0	9562.0	0.0
Psq-AGal_021-Ex1-9B-lcwgs-1-1	3545008.0	76626.0	346.0	1026.0	74460.0	0.0
Psq-AGal_022-Ex1-10B-lcwgs-1-1	1532660.0	34020.0	178.0	196.0	21018.0	0.0
Psq-AGal_023-Ex1-11B-lcwgs-1-1	2483144.0	52280.0	278.0	186.0	89590.0	0.0
Psq-AGal_024-Ex1-12B-lcwgs-1-1	3441136.0	68918.0	334.0	384.0	36694.0	0.0
Psq-AGal_025-Ex1-1C-lcwgs-1-1	2209520.0	32618.0	204.0	154.0	39050.0	0.0
Psq-AGal_026-Ex1-2C-lcwgs-1-1	2738622.0	52172.0	214.0	600.0	43848.0	0.0
Psq-AGal_027-Ex1-3C-lcwgs-1-1	4301440.0	68200.0	422.0	204.0	64620.0	0.0
Psq-AGal_028-Ex1-4C-lcwgs-1-1	2995382.0	59378.0	260.0	524.0	107122.0	0.0
Psq-AGal_029-Ex1-5C-lcwgs-1-1	3856888.0	73640.0	348.0	796.0	155082.0	0.0
