Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	6809679	526951.0	7.739999999999999	1.0	0.0	0.0	0.0	1.0	0.0	65342.0	0.9600000000000001	254140.0	3.73	644726.0	9.47	281820.0	4.14	484836.0	7.12	295972.0	4.3500000000000005	374342.0	5.5	370563.0	5.45	6111005	89.74
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	8809625	667671.0	7.58	2.0	0.0	0.0	0.0	3.0	0.0	82651.0	0.9400000000000001	316793.0	3.6	817267.0	9.27	352688.0	4.01	616469.0	6.99	376380.0	4.27	476630.0	5.3999999999999995	472596.0	5.369999999999999	7924257	89.95
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	8809625	668887.0	7.6	2.0	0.0	0.0	0.0	0.0	0.0	83150.0	0.9500000000000001	318188.0	3.62	820953.0	9.32	353068.0	4.01	617910.0	7.01	378117.0	4.29	477351.0	5.42	473472.0	5.38	7920733	89.91
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	2575534	197313.0	7.66	6.0	0.0	0.0	0.0	1.0	0.0	23622.0	0.92	95344.0	3.7	240717.0	9.35	106144.0	4.12	181550.0	7.05	111122.0	4.31	139741.0	5.42	137891.0	5.359999999999999	2314374	89.86
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	2575534	197607.0	7.68	1.0	0.0	0.0	0.0	0.0	0.0	23805.0	0.92	95928.0	3.7199999999999998	241392.0	9.370000000000001	106560.0	4.14	181679.0	7.050000000000001	111334.0	4.32	139715.0	5.42	138145.0	5.37	2313859	89.84
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	81967915	6372899.0	7.77	20.0	0.0	0.0	0.0	25.0	0.0	922168.0	1.1300000000000001	3062180.0	3.7399999999999998	7735700.0	9.45	3441306.0	4.2	5899128.0	7.199999999999999	3672398.0	4.49	4601848.0	5.61	4603874.0	5.63	73590794	89.78
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	81967915	6399315.0	7.8	17.0	0.0	0.0	0.0	4.0	0.0	932065.0	1.1400000000000001	3078208.0	3.76	7786081.0	9.49	3448855.0	4.21	5924495.0	7.220000000000001	3684440.0	4.51	4614752.0	5.62	4619503.0	5.640000000000001	73549810	89.73
GotPopAL1_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	5644096	430696.0	7.63	7.0	0.0	0.0	0.0	7.0	0.0	51738.0	0.92	205905.0	3.65	529568.0	9.39	227982.0	4.04	398674.0	7.069999999999999	242914.0	4.3	307456.0	5.449999999999999	303802.0	5.390000000000001	5069527	89.82
GotPopAL1_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	5644096	431760.0	7.66	4.0	0.0	0.0	0.0	0.0	0.0	51879.0	0.92	205429.0	3.6399999999999997	531489.0	9.41	227471.0	4.03	399367.0	7.07	242763.0	4.3	307036.0	5.44	304155.0	5.390000000000001	5069527	89.82
GotPopAL20_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	4250397	310639.0	7.31	5.0	0.0	0.0	0.0	2.0	0.0	35901.0	0.84	144656.0	3.4	383523.0	9.03	162221.0	3.82	285421.0	6.710000000000001	173721.0	4.09	218569.0	5.14	215872.0	5.09	3833008	90.18
GotPopAL20_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	4250397	312450.0	7.35	2.0	0.0	0.0	0.0	0.0	0.0	35831.0	0.84	146385.0	3.44	386093.0	9.09	162959.0	3.84	287379.0	6.76	174815.0	4.109999999999999	219298.0	5.16	217249.0	5.11	3831307	90.14
GotPopAL21_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	5688986	431692.0	7.59	2.0	0.0	0.0	0.0	5.0	0.0	53254.0	0.9400000000000001	206984.0	3.64	529401.0	9.31	231344.0	4.07	397762.0	6.99	243913.0	4.29	305999.0	5.37	302988.0	5.33	5113829	89.89
GotPopAL21_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	5688986	433179.0	7.62	1.0	0.0	0.0	0.0	1.0	0.0	53544.0	0.9400000000000001	208086.0	3.6599999999999997	532365.0	9.36	232259.0	4.08	399465.0	7.0200000000000005	244724.0	4.3100000000000005	306747.0	5.39	304647.0	5.359999999999999	5112122	89.86
GotPopAL22_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	6100743	452491.0	7.430000000000001	5.0	0.0	0.0	0.0	4.0	0.0	59446.0	0.98	216039.0	3.5300000000000002	555055.0	9.09	238138.0	3.91	419193.0	6.859999999999999	259889.0	4.26	326111.0	5.34	321662.0	5.28	5497379	90.11
GotPopAL22_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	6100743	454389.0	7.4399999999999995	4.0	0.0	0.0	0.0	0.0	0.0	59657.0	0.98	217368.0	3.56	558464.0	9.15	239417.0	3.93	421177.0	6.9	261353.0	4.29	327072.0	5.359999999999999	323295.0	5.3	5494939	90.07
GotPopAL23_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	5211184	380188.0	7.3	1.0	0.0	0.0	0.0	2.0	0.0	48268.0	0.93	181516.0	3.48	466482.0	8.95	200524.0	3.85	351067.0	6.73	216696.0	4.16	273765.0	5.25	268149.0	5.15	4703614	90.26
GotPopAL23_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	5211184	381495.0	7.32	6.0	0.0	0.0	0.0	1.0	0.0	48387.0	0.93	182426.0	3.4899999999999998	469456.0	9.0	200908.0	3.8499999999999996	352345.0	6.76	217858.0	4.18	273892.0	5.26	268639.0	5.15	4702051	90.23
GotPopAL24_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	4921347	359612.0	7.31	0.0	0.0	0.0	0.0	4.0	0.0	44273.0	0.9	170351.0	3.46	442555.0	9.0	188904.0	3.84	332135.0	6.74	204519.0	4.16	257332.0	5.220000000000001	253466.0	5.16	4440039	90.22
GotPopAL24_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	4921347	361903.0	7.35	3.0	0.0	0.0	0.0	0.0	0.0	44320.0	0.9	172223.0	3.5100000000000002	446355.0	9.07	190016.0	3.86	334635.0	6.8	206152.0	4.19	258407.0	5.25	254861.0	5.18	4437086	90.16
GotPopAL25_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	689724	50740.0	7.359999999999999	2.0	0.0	0.0	0.0	0.0	0.0	6306.0	0.92	23776.0	3.4499999999999997	62520.0	9.07	26602.0	3.86	46404.0	6.74	28381.0	4.12	35943.0	5.21	35144.0	5.109999999999999	621855	90.16
GotPopAL25_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	689724	51155.0	7.41	1.0	0.0	0.0	0.0	0.0	0.0	6555.0	0.9600000000000001	24371.0	3.54	63166.0	9.16	26927.0	3.9099999999999997	47124.0	6.82	28962.0	4.2	36456.0	5.29	35824.0	5.21	621234	90.07
GotPopAL27_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	3390056	251803.0	7.43	0.0	0.0	0.0	0.0	3.0	0.0	32561.0	0.9600000000000001	120804.0	3.56	309391.0	9.120000000000001	133272.0	3.93	232954.0	6.88	144311.0	4.26	180774.0	5.33	177737.0	5.24	3053423	90.07
GotPopAL27_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	3390056	251393.0	7.42	1.0	0.0	0.0	0.0	2.0	0.0	32037.0	0.9500000000000001	120453.0	3.56	309222.0	9.11	132446.0	3.9099999999999997	232226.0	6.85	143675.0	4.25	179952.0	5.3	177078.0	5.23	3054101	90.09
GotPopAL28_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	8813533	696640.0	7.91	5.0	0.0	0.0	0.0	5.0	0.0	90040.0	1.02	336477.0	3.8200000000000003	848944.0	9.629999999999999	372843.0	4.24	645010.0	7.319999999999999	400455.0	4.54	500710.0	5.680000000000001	497894.0	5.66	7893400	89.56
GotPopAL28_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	8813533	697790.0	7.92	6.0	0.0	0.0	0.0	0.0	0.0	90761.0	1.03	338035.0	3.83	851422.0	9.66	373504.0	4.24	646328.0	7.34	401016.0	4.55	501720.0	5.69	498673.0	5.66	7892518	89.55
GotPopAL29_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	300997	23831.0	7.909999999999999	0.0	0.0	0.0	0.0	1.0	0.0	3484.0	1.16	11584.0	3.85	29082.0	9.65	13030.0	4.33	21889.0	7.2700000000000005	13660.0	4.54	17254.0	5.7299999999999995	16942.0	5.63	269633	89.58
GotPopAL29_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	300997	23796.0	7.91	0.0	0.0	0.0	0.0	0.0	0.0	3396.0	1.1300000000000001	11381.0	3.7800000000000002	28956.0	9.62	12781.0	4.24	21900.0	7.27	13595.0	4.51	16962.0	5.64	16841.0	5.59	269813	89.64
GotPopAL30_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	1591221	115898.0	7.29	0.0	0.0	0.0	0.0	2.0	0.0	14311.0	0.9	55573.0	3.48	142353.0	8.940000000000001	61595.0	3.8699999999999997	105975.0	6.66	64193.0	4.04	81899.0	5.1499999999999995	79581.0	5.010000000000001	1436713	90.29
GotPopAL30_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	1591221	117047.0	7.3500000000000005	0.0	0.0	0.0	0.0	0.0	0.0	14680.0	0.92	56369.0	3.54	143911.0	9.049999999999999	62785.0	3.94	107100.0	6.73	65281.0	4.109999999999999	83089.0	5.220000000000001	80840.0	5.09	1434963	90.18
GotPopAL31_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	3808912	278354.0	7.3100000000000005	1.0	0.0	0.0	0.0	7.0	0.0	33467.0	0.88	131835.0	3.46	343635.0	9.02	144674.0	3.8000000000000003	258414.0	6.79	158306.0	4.1499999999999995	199178.0	5.220000000000001	196401.0	5.16	3435257	90.19
GotPopAL31_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	3808912	281448.0	7.38	2.0	0.0	0.0	0.0	0.0	0.0	33615.0	0.88	133292.0	3.5	346847.0	9.1	145796.0	3.83	260197.0	6.82	159574.0	4.1899999999999995	200935.0	5.27	197984.0	5.199999999999999	3432591	90.12
GotPopAL34_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	7824548	587992.0	7.51	5.0	0.0	0.0	0.0	5.0	0.0	75758.0	0.97	278723.0	3.56	720362.0	9.21	310045.0	3.97	542572.0	6.93	337289.0	4.31	421979.0	5.39	418920.0	5.359999999999999	7042093	90.0
GotPopAL34_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	7824548	594432.0	7.6000000000000005	2.0	0.0	0.0	0.0	1.0	0.0	75426.0	0.97	284659.0	3.6399999999999997	729583.0	9.33	314404.0	4.02	549463.0	7.02	343256.0	4.39	428339.0	5.470000000000001	423775.0	5.430000000000001	7032703	89.88
GotPopAL36_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	4554606	349625.0	7.68	2.0	0.0	0.0	0.0	2.0	0.0	43029.0	0.9500000000000001	167002.0	3.67	429031.0	9.42	184987.0	4.0600000000000005	323609.0	7.1	199348.0	4.39	250467.0	5.5	247890.0	5.45	4089125	89.78
GotPopAL36_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	4554606	350153.0	7.69	0.0	0.0	0.0	0.0	1.0	0.0	43513.0	0.9600000000000001	168379.0	3.71	430453.0	9.45	185752.0	4.08	324243.0	7.12	200043.0	4.3999999999999995	250880.0	5.51	248564.0	5.46	4089125	89.78
GotPopAL38_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	4783247	361101.0	7.54	1.0	0.0	0.0	0.0	3.0	0.0	46346.0	0.97	170542.0	3.5700000000000003	443637.0	9.27	190610.0	3.9899999999999998	333701.0	6.98	205794.0	4.3	257628.0	5.39	255067.0	5.34	4301095	89.92
GotPopAL38_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	4783247	363351.0	7.590000000000001	6.0	0.0	0.0	0.0	1.0	0.0	46987.0	0.99	173072.0	3.62	447173.0	9.34	192273.0	4.02	336309.0	7.03	208437.0	4.36	259550.0	5.42	257309.0	5.390000000000001	4298225	89.86
GotPopAL39_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	9143096	691331.0	7.56	4.0	0.0	0.0	0.0	5.0	0.0	82218.0	0.9	329809.0	3.6	847657.0	9.27	368241.0	4.03	635775.0	6.95	386229.0	4.23	488575.0	5.35	483699.0	5.300000000000001	8222386	89.93
GotPopAL39_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	9143096	696176.0	7.619999999999999	10.0	0.0	0.0	0.0	1.0	0.0	82277.0	0.9	333601.0	3.6399999999999997	854196.0	9.34	371067.0	4.0600000000000005	641078.0	7.010000000000001	389548.0	4.2700000000000005	492373.0	5.38	488236.0	5.35	8217814	89.88
GotPopAL3_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	77340	5658.0	7.3100000000000005	0.0	0.0	0.0	0.0	0.0	0.0	746.0	0.96	2696.0	3.48	6979.0	9.02	3017.0	3.9	5176.0	6.7	3185.0	4.12	3980.0	5.14	3985.0	5.15	69776	90.22
GotPopAL3_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	77340	5718.0	7.39	0.0	0.0	0.0	0.0	0.0	0.0	748.0	0.97	2788.0	3.6	6923.0	8.959999999999999	3105.0	4.0200000000000005	5236.0	6.77	3298.0	4.2700000000000005	4185.0	5.41	4089.0	5.29	69838	90.3
GotPopAL40_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	9691279	728703.0	7.52	3.0	0.0	0.0	0.0	5.0	0.0	91338.0	0.9500000000000001	347424.0	3.58	892345.0	9.2	385737.0	3.98	673079.0	6.95	416008.0	4.29	521816.0	5.38	516119.0	5.33	8720212	89.98
GotPopAL40_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	9691279	737925.0	7.62	12.0	0.0	0.0	0.0	1.0	0.0	91523.0	0.9500000000000001	355116.0	3.6599999999999997	905933.0	9.34	390974.0	4.04	682409.0	7.04	424645.0	4.39	529393.0	5.46	522953.0	5.4	8707614	89.85
GotPopAL41_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	6853105	519713.0	7.58	2.0	0.0	0.0	0.0	4.0	0.0	62447.0	0.91	248358.0	3.62	636931.0	9.3	275140.0	4.02	478886.0	6.99	294615.0	4.31	370221.0	5.390000000000001	366308.0	5.35	6161626	89.91
GotPopAL41_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	6853105	519205.0	7.590000000000001	3.0	0.0	0.0	0.0	0.0	0.0	62532.0	0.92	248316.0	3.62	637021.0	9.31	274500.0	4.01	478759.0	6.98	294557.0	4.3	369653.0	5.390000000000001	365786.0	5.34	6162312	89.92
GotPopAL42_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	3932142	288110.0	7.33	0.0	0.0	0.0	0.0	2.0	0.0	36263.0	0.92	137402.0	3.5	352945.0	8.98	151788.0	3.86	266219.0	6.77	164310.0	4.18	207084.0	5.260000000000001	203876.0	5.1899999999999995	3548364	90.24
GotPopAL42_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	3932142	290653.0	7.39	2.0	0.0	0.0	0.0	0.0	0.0	36535.0	0.93	139067.0	3.5300000000000002	356625.0	9.07	152769.0	3.89	268738.0	6.83	165954.0	4.2299999999999995	208818.0	5.3	205192.0	5.22	3544826	90.15
GotPopAL43_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	4153814	303131.0	7.3	0.0	0.0	0.0	0.0	2.0	0.0	37644.0	0.91	144995.0	3.49	373259.0	8.98	159747.0	3.85	281059.0	6.76	173481.0	4.18	217559.0	5.24	214859.0	5.18	3748817	90.25
GotPopAL43_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	4153814	305202.0	7.34	1.0	0.0	0.0	0.0	0.0	0.0	37384.0	0.9	145636.0	3.51	374964.0	9.03	160279.0	3.8699999999999997	282899.0	6.8100000000000005	174280.0	4.21	218520.0	5.26	215659.0	5.19	3747155	90.21
GotPopAL44_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	1680660	123990.0	7.38	0.0	0.0	0.0	0.0	6.0	0.0	15583.0	0.93	58517.0	3.48	152148.0	9.049999999999999	64739.0	3.85	114138.0	6.8	69649.0	4.14	88831.0	5.29	86685.0	5.16	1515451	90.17
GotPopAL44_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	1680660	124796.0	7.430000000000001	0.0	0.0	0.0	0.0	1.0	0.0	15827.0	0.9400000000000001	59151.0	3.5100000000000002	153490.0	9.14	65361.0	3.89	115093.0	6.84	70572.0	4.2	89193.0	5.3	87137.0	5.18	1514106	90.09
GotPopAL45_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	8489239	631633.0	7.4399999999999995	1.0	0.0	0.0	0.0	6.0	0.0	77095.0	0.91	300393.0	3.55	774492.0	9.12	332766.0	3.92	583294.0	6.869999999999999	355561.0	4.1899999999999995	449821.0	5.29	445909.0	5.26	7648804	90.1
GotPopAL45_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	8489239	634781.0	7.4799999999999995	2.0	0.0	0.0	0.0	0.0	0.0	77044.0	0.9	303275.0	3.58	779875.0	9.17	334029.0	3.93	585978.0	6.9	358708.0	4.22	452346.0	5.329999999999999	448046.0	5.290000000000001	7643710	90.04
GotPopAL46_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	1607947	119579.0	7.43	0.0	0.0	0.0	0.0	0.0	0.0	14640.0	0.91	57334.0	3.5700000000000003	146266.0	9.09	63662.0	3.96	109968.0	6.84	68234.0	4.25	85779.0	5.329999999999999	84137.0	5.23	1448760	90.1
GotPopAL46_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	1607947	119616.0	7.44	1.0	0.0	0.0	0.0	0.0	0.0	14799.0	0.93	57196.0	3.56	147049.0	9.15	63232.0	3.93	110107.0	6.85	67971.0	4.23	85489.0	5.319999999999999	83928.0	5.2299999999999995	1448599	90.09
GotPopAL49_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	1715654	129169.0	7.52	6.0	0.0	0.0	0.0	1.0	0.0	16658.0	0.97	62205.0	3.63	158343.0	9.24	68839.0	4.01	119262.0	6.95	73996.0	4.32	92521.0	5.39	91413.0	5.34	1543402	89.96
GotPopAL49_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	1715654	129990.0	7.57	0.0	0.0	0.0	0.0	0.0	0.0	16758.0	0.98	62590.0	3.65	159924.0	9.32	69270.0	4.04	120074.0	7.0	74249.0	4.33	93239.0	5.43	92069.0	5.369999999999999	1542372	89.9
GotPopAL4_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	10209554	802509.0	7.86	6.0	0.0	0.0	0.0	11.0	0.0	102315.0	1.0	385938.0	3.7800000000000002	982697.0	9.629999999999999	429947.0	4.21	743739.0	7.29	462871.0	4.54	574385.0	5.619999999999999	573722.0	5.63	9143676	89.56
GotPopAL4_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	10209554	799366.0	7.83	3.0	0.0	0.0	0.0	1.0	0.0	103101.0	1.01	384247.0	3.76	980905.0	9.61	427590.0	4.1899999999999995	740496.0	7.25	460461.0	4.5	570313.0	5.58	570681.0	5.6	9146739	89.59
GotPopAL50_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	1183744	85310.0	7.22	0.0	0.0	0.0	0.0	1.0	0.0	10413.0	0.88	39901.0	3.3699999999999997	105024.0	8.870000000000001	44746.0	3.78	78497.0	6.63	48216.0	4.07	60618.0	5.12	59546.0	5.03	1069631	90.36
GotPopAL50_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	1183744	86230.0	7.28	1.0	0.0	0.0	0.0	0.0	0.0	10615.0	0.89	40237.0	3.4	105908.0	8.95	44893.0	3.79	78999.0	6.68	48837.0	4.13	61351.0	5.180000000000001	60009.0	5.0600000000000005	1068802	90.29
GotPopAL5_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	4771948	363762.0	7.63	6.0	0.0	0.0	0.0	3.0	0.0	48349.0	1.02	176070.0	3.69	444414.0	9.309999999999999	195003.0	4.09	337063.0	7.0600000000000005	209823.0	4.39	262625.0	5.5	260172.0	5.460000000000001	4289026	89.88
GotPopAL5_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	4771948	366254.0	7.68	5.0	0.0	0.0	0.0	1.0	0.0	48013.0	1.01	178497.0	3.74	447519.0	9.38	195866.0	4.11	339625.0	7.12	212020.0	4.4399999999999995	264733.0	5.54	261675.0	5.49	4286163	89.82
GotPopAL6_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	5075699	377575.0	7.43	0.0	0.0	0.0	0.0	3.0	0.0	47276.0	0.93	177731.0	3.51	463634.0	9.14	196789.0	3.87	348916.0	6.869999999999999	213355.0	4.21	269429.0	5.3	266418.0	5.26	4572189	90.08
GotPopAL6_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	5075699	381388.0	7.51	0.0	0.0	0.0	0.0	1.0	0.0	47278.0	0.93	181068.0	3.5700000000000003	469663.0	9.26	199572.0	3.94	353345.0	6.960000000000001	217362.0	4.29	272537.0	5.36	269915.0	5.33	4566606	89.97
GotPopAL8_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r1_screen	54261	3952.0	7.28	0.0	0.0	0.0	0.0	0.0	0.0	523.0	0.9600000000000001	1873.0	3.45	4844.0	8.93	2056.0	3.8000000000000003	3659.0	6.739999999999999	2242.0	4.13	2822.0	5.199999999999999	2831.0	5.220000000000001	48992	90.29
GotPopAL8_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_r2_screen	54261	3900.0	7.199999999999999	0.0	0.0	0.0	0.0	0.0	0.0	508.0	0.9400000000000001	1807.0	3.33	4830.0	8.89	2051.0	3.78	3617.0	6.66	2189.0	4.03	2764.0	5.1	2791.0	5.14	49051	90.4
