Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
Hte-ABur_001-Ex1-1A-lcwgs-1-T.clmp.r1r2_fastp	31.4036	31.5704	35.6948	36.1319	36.3236	39.8803	39.9715	39.9457	39.9741	40.043	40.0191	40.0257	40.0185	40.0708	40.0096	39.9994	40.0349	39.992	40.0113	39.9023	39.8542	39.8706	39.8824	39.9597	39.8326	39.8907	39.8687	39.8202	39.7757	39.865	39.7522	39.7673	39.8057	39.7718	39.8085	39.8399	39.7968	39.7961	39.8302	39.7177	39.6671	39.6163	39.5721	39.559	39.5462	39.5975	39.6059	39.4957	39.5971	39.5672	39.6085	39.5276	39.5003	39.5595	39.4279	39.4552	39.4611	39.499	39.4648	39.4591	39.4707	39.4066	39.4079	39.4038	39.3986	39.3934	39.3204	38.9714	39.1797	39.1982	39.1533	39.0092	39.0302	39.0985	39.1382	38.2522	38.8671	39.0673	39.1953	39.189	39.1768	39.2438	39.1692	39.1222	39.0984	38.949	38.9889	38.8974	38.9662	39.0099	38.9639	38.9405	38.8416	38.7475	38.679	38.5337	38.5705	38.5987	38.5747	38.527	38.507	38.4861	38.4238	38.421	38.0523	38.1412	38.1367	38.1056	37.9257	37.8265	37.8931	37.8803	37.8533	37.7431	37.6869	37.5663	37.4586	37.2017	37.2282	37.1883	37.1756	37.0518	36.897	36.8528	36.7662	36.6297	36.5757	36.4816	36.448	36.4013	36.3365	36.1808	36.0666	35.9123	35.7887	35.7141	35.539	35.3459	35.2098	35.2007	35.2429	35.1418	34.9428	34.887	34.6635	34.7036	34.7267	34.8888	35.3117	36.7788
Hte-ABur_002-Ex1-1B-lcwgs-1-T.clmp.r1r2_fastp	31.3103	31.5471	35.5963	36.0834	36.2337	39.8939	39.9948	39.9575	39.886	40.0445	39.987	39.9107	39.9381	40.0276	39.8909	39.9195	40.0317	39.8678	39.9593	39.9604	39.8988	39.8995	39.7774	40.0175	39.8624	39.8613	39.8104	39.8197	39.7374	39.872	39.7432	39.8345	39.7817	39.7423	39.8164	39.7406	39.6944	39.8249	39.7204	39.741	39.6935	39.6576	39.5576	39.4999	39.5942	39.5289	39.6379	39.5759	39.6494	39.5705	39.5412	39.5647	39.5598	39.6425	39.2872	39.3709	39.4273	39.4315	39.394	39.3667	39.4435	39.2892	39.3781	39.3608	39.4704	39.3717	39.3569	38.9937	39.1716	39.2854	39.1683	39.09	39.1102	39.1578	39.1504	38.4426	39.0045	39.1192	39.2163	39.2387	39.1688	39.2059	39.274	39.184	39.1798	39.0075	39.0731	39.0735	39.088	38.9307	38.9885	38.9989	39.054	38.7963	38.6536	38.5837	38.7108	38.6931	38.5223	38.5215	38.5612	38.5837	38.3751	38.3476	37.9921	38.1375	38.2019	38.2207	38.0223	37.7331	37.8506	37.8093	37.7267	37.5515	37.6756	37.513	37.4289	37.3341	37.3171	37.0327	37.0661	36.8667	36.8998	36.4852	36.825	36.3606	36.3154	36.4955	36.2757	36.0621	36.2245	36.1518	35.6541	35.5286	35.6974	35.2651	35.3927	35.4415	35.2383	35.0373	35.2028	34.8425	35.0526	34.957	34.6335	34.9509	34.668	34.9589	35.335	36.6078
Hte-ABur_003-Ex1-1C-lcwgs-1-T.clmp.r1r2_fastp	31.2218	31.3681	35.2803	35.8479	36.0144	39.3656	39.5371	39.5243	39.5037	39.6107	39.5777	39.6568	39.5784	39.6585	39.5702	39.5021	39.5836	39.4623	39.5307	39.4505	39.3301	39.3034	39.3327	39.4758	39.3874	39.4506	39.4017	39.3527	39.2647	39.4064	39.2907	39.3253	39.3472	39.2859	39.3816	39.3955	39.3576	39.3624	39.3813	39.2736	39.173	39.1279	39.051	39.0434	39.0032	39.0862	39.0982	38.9823	39.1216	39.1176	39.2176	39.0707	39.0168	39.0523	38.9314	38.9351	38.9582	39.0516	38.9902	39.0612	39.0585	38.9099	38.9525	38.8955	38.9389	38.9732	38.8385	38.5025	38.7238	38.6668	38.5999	38.4911	38.4629	38.5243	38.6075	37.6375	38.3666	38.5694	38.7437	38.7412	38.7408	38.8079	38.8025	38.7548	38.7311	38.5785	38.6024	38.5618	38.6529	38.6144	38.6327	38.6133	38.539	38.3836	38.3953	38.206	38.2448	38.3102	38.2365	38.1846	38.1886	38.1546	38.088	38.0838	37.7091	37.8303	37.8018	37.739	37.5339	37.5106	37.5703	37.5941	37.5659	37.4113	37.3882	37.2267	37.1801	36.9025	36.905	36.8658	36.8478	36.8328	36.662	36.5658	36.5035	36.334	36.3287	36.3229	36.1748	36.1398	36.0536	35.9278	35.8731	35.6505	35.4774	35.3741	35.2575	34.9535	34.7662	34.7385	34.6094	34.6365	34.4933	34.4374	34.2897	34.3845	34.3149	34.5457	34.9701	36.6525
Hte-ABur_004-Ex1-1D-lcwgs-1-T.clmp.r1r2_fastp	31.5943	31.761	36.1362	36.4778	36.605	40.3268	40.4015	40.3717	40.3919	40.4565	40.4442	40.4414	40.4305	40.4734	40.3988	40.4063	40.453	40.4127	40.4393	40.3688	40.3143	40.3451	40.3491	40.4148	40.3186	40.3519	40.3428	40.2995	40.2228	40.2973	40.2374	40.2679	40.273	40.2344	40.3085	40.3302	40.2761	40.2955	40.3006	40.2326	40.2202	40.1384	40.1147	40.0835	40.1324	40.1495	40.1803	40.0812	40.1479	40.15	40.1552	40.1251	40.0941	40.1493	40.0277	40.0453	40.0384	40.0687	40.029	40.035	40.0472	39.9905	40.0067	40.0305	40.0274	39.9962	39.932	39.6573	39.8531	39.8803	39.8474	39.7454	39.7429	39.7947	39.8242	39.1377	39.6238	39.7551	39.8254	39.8128	39.7951	39.8216	39.8017	39.7755	39.7321	39.6015	39.6295	39.5854	39.6277	39.6389	39.6443	39.605	39.5616	39.4254	39.3961	39.264	39.277	39.3248	39.278	39.2455	39.234	39.2117	39.1724	39.156	38.8029	38.9092	38.8877	38.8526	38.6903	38.6382	38.6666	38.6706	38.6518	38.528	38.5141	38.3825	38.3011	38.0846	38.0892	38.0236	37.987	37.9343	37.818	37.7293	37.6342	37.5133	37.467	37.404	37.3223	37.2778	37.2283	37.1239	37.0011	36.8047	36.7234	36.641	36.5294	36.3271	36.238	36.1982	36.1608	36.12	35.946	35.8903	35.703	35.7347	35.7438	35.9016	36.2021	37.3838
Hte-ABur_005-Ex1-1E-lcwgs-1-T.clmp.r1r2_fastp	31.2201	31.4257	35.5076	35.9878	36.0791	39.6381	39.8099	39.7607	39.8007	39.8243	39.7493	39.8005	39.7168	39.8855	39.7268	39.7802	39.9172	39.8005	39.8426	39.7978	39.7	39.6075	39.7343	39.8638	39.814	39.7878	39.6849	39.7177	39.5643	39.6691	39.6219	39.6305	39.6224	39.667	39.692	39.6192	39.679	39.633	39.6344	39.569	39.4663	39.5306	39.4144	39.3544	39.3417	39.4722	39.4371	39.3169	39.3283	39.4303	39.4456	39.4088	39.4655	39.4746	39.2869	39.1478	39.3308	39.2746	39.3584	39.3328	39.265	39.2173	39.1605	39.2546	39.3634	39.3214	39.1958	38.7152	39.0171	39.0821	39.0938	38.9384	38.8597	38.8652	38.8597	38.1156	38.8201	39.1399	39.1737	39.1927	39.1744	39.2041	39.1063	39.0241	38.9634	38.9122	39.0033	38.8237	39.0193	38.9177	38.9047	38.8393	38.8227	38.633	38.768	38.467	38.4899	38.4881	38.3746	38.3465	38.3892	38.2563	38.2903	38.4109	37.9816	37.9984	38.0639	38.1523	37.7728	37.6804	37.7757	37.7897	37.7321	37.4733	37.562	37.3975	37.3325	37.069	37.1586	37.0026	36.7147	36.8832	36.7165	36.4696	36.4525	35.9124	36.2012	36.2993	36.0878	35.9951	36.1437	35.9125	35.925	35.5564	35.4033	35.3318	35.213	34.8297	34.9986	34.7671	34.4755	34.3784	34.3994	34.367	34.482	34.3528	34.3861	34.6616	35.0017	36.4265
Hte-ABur_006-Ex1-1F-lcwgs-1-T.clmp.r1r2_fastp	31.1503	31.4851	35.5015	36.0045	36.2247	39.5943	39.8551	39.9295	39.8848	40.1039	39.8741	39.8104	39.9551	39.9354	39.9238	39.8738	39.9393	39.8179	40.0134	39.7655	39.6946	39.6929	39.6836	39.7682	39.8524	39.7997	39.6009	39.7792	39.6307	39.7571	39.6815	39.7336	39.7658	39.57	39.7996	39.7655	39.8197	39.6756	39.7556	39.5924	39.6161	39.6809	39.4874	39.3957	39.4178	39.4153	39.5278	39.3965	39.4356	39.4348	39.3992	39.4747	39.399	39.4739	39.2564	39.3801	39.4721	39.3237	39.1687	39.3289	39.2834	39.1588	39.3108	39.135	39.2741	39.1892	39.2314	38.7648	39.07	39.1852	39.1358	39.0135	39.0212	39.0242	39.147	38.2689	38.7139	38.9726	39.0872	39.1417	39.1115	39.1104	39.2945	39.1077	39.1253	39.1015	39.0236	38.9798	39.0381	38.8119	38.8153	38.8714	38.8864	38.5649	38.6677	38.5305	38.419	38.345	38.4896	38.235	38.2554	38.1853	38.3049	38.3278	37.9642	37.8635	38.1306	37.8492	37.7184	37.757	37.7314	37.608	37.5878	37.7393	37.7148	37.415	37.8172	37.0368	36.9939	37.0478	36.9937	36.5549	36.4336	36.1953	36.31	35.9538	35.7795	35.5273	35.5681	35.7366	35.3236	35.5461	35.7225	35.5188	34.9176	35.1724	35.3865	34.6973	34.6111	34.8766	34.5713	34.6954	34.7305	34.7711	33.9255	34.0342	33.9643	34.3321	34.7015	36.4282
Hte-ABur_007-Ex1-1G-lcwgs-1-T.clmp.r1r2_fastp	31.1879	31.3425	35.178	35.7957	35.9351	39.2511	39.4067	39.382	39.3917	39.4878	39.4943	39.5351	39.4395	39.493	39.4703	39.3656	39.4538	39.3472	39.4363	39.3388	39.2071	39.1696	39.1919	39.3703	39.2885	39.349	39.2504	39.2514	39.1367	39.2986	39.1466	39.2354	39.1833	39.2239	39.2522	39.264	39.2551	39.2189	39.1999	39.1649	39.0401	39.0539	38.9115	38.9257	38.8849	38.9382	38.953	38.8209	39.0038	38.8979	39.0474	38.9077	38.8761	38.9156	38.8001	38.8337	38.7804	38.9404	38.866	38.925	38.9519	38.7567	38.7981	38.7339	38.7839	38.8515	38.6915	38.4103	38.5209	38.5573	38.4091	38.2359	38.2164	38.2693	38.2813	37.3599	38.1313	38.3999	38.5316	38.5379	38.5069	38.5597	38.5829	38.5088	38.4512	38.3262	38.3531	38.3083	38.3963	38.4126	38.3991	38.3396	38.1883	38.089	38.0472	37.8671	37.8904	37.9042	37.8688	37.838	37.8234	37.761	37.8321	37.7692	37.406	37.5129	37.4419	37.4571	37.2533	37.1114	37.1289	37.1707	37.2587	36.9668	36.9376	36.7522	36.7079	36.4689	36.4392	36.3818	36.4209	36.3481	36.1952	36.1034	35.9485	35.8892	35.7828	35.7829	35.719	35.667	35.6651	35.6201	35.3768	35.1763	34.836	34.7293	34.7159	34.4711	34.3178	34.3476	34.2711	34.2058	34.0484	34.0511	33.9005	33.8658	34.019	34.2673	34.625	36.3963
Hte-ABur_008-Ex1-1H-lcwgs-1-T.clmp.r1r2_fastp	31.3836	31.4663	35.6058	35.9425	36.1867	39.7101	39.8807	39.9039	39.7223	39.9453	39.926	39.9728	39.9409	39.9453	39.8531	39.8637	39.9204	39.8405	39.9776	39.9031	39.6412	39.7586	39.7909	39.8901	39.7771	39.7511	39.692	39.6105	39.5971	39.7066	39.7188	39.7495	39.8184	39.7297	39.6558	39.6919	39.7016	39.5467	39.7567	39.7298	39.5419	39.4125	39.4642	39.5686	39.5026	39.4439	39.5953	39.5838	39.6021	39.5189	39.5645	39.3856	39.4888	39.5201	39.3012	39.4711	39.3791	39.393	39.4525	39.3384	39.349	39.3801	39.3511	39.3601	39.3137	39.3373	39.2284	39.1996	39.2662	39.3798	39.1921	38.9821	39.0326	39.1303	39.0542	38.4957	38.8277	39.2873	39.3105	39.3579	39.3127	39.265	39.2001	39.1966	39.1426	38.8764	38.9041	39.0121	38.9936	39.0024	39.1553	38.9093	38.8657	38.8337	38.7148	38.7194	38.6444	38.6391	38.5495	38.5101	38.6109	38.5394	38.4046	38.7104	38.2689	38.3837	38.2897	38.1412	38.0326	38.0373	37.9696	37.9576	38.0231	37.7807	37.8863	37.7368	37.4934	37.2704	37.3774	37.1707	37.0694	37.2795	37.204	36.9971	36.7962	36.6226	36.6731	36.5036	36.4854	36.4783	36.5124	36.5344	36.6182	35.9651	36.131	35.7629	35.7474	35.8443	34.9928	35.3857	35.6299	34.8794	35.0719	34.8791	34.7075	35.0248	34.637	35.4693	35.3016	37.1305
Hte-ABur_009-Ex1-2A-lcwgs-1-T.clmp.r1r2_fastp	31.2831	31.4146	35.3758	35.9978	36.1618	39.6483	39.7997	39.8157	39.765	39.8179	39.8085	39.854	39.8243	39.9404	39.8139	39.7326	39.8411	39.8536	39.829	39.6833	39.6215	39.6366	39.6055	39.7985	39.6997	39.7704	39.688	39.6553	39.4961	39.7099	39.5452	39.593	39.6229	39.5971	39.627	39.6396	39.6444	39.6515	39.6788	39.5615	39.5643	39.5168	39.381	39.3523	39.4088	39.3935	39.47	39.3198	39.3883	39.4158	39.4536	39.4325	39.3321	39.4464	39.2991	39.2138	39.2545	39.2985	39.2906	39.2794	39.3155	39.2831	39.2521	39.3079	39.219	39.2809	39.1641	38.9307	39.0963	39.0147	38.9785	38.937	38.9628	38.947	38.9836	38.0327	38.7662	38.8933	39.0019	39.1279	38.9953	39.1269	39.0939	39.0699	38.9536	38.8345	38.8972	38.822	38.8151	38.8748	38.7961	38.8411	38.6878	38.5408	38.6231	38.3476	38.418	38.3435	38.3189	38.3988	38.3419	38.2545	38.2528	38.2615	37.8992	37.8773	37.9294	37.824	37.6626	37.5745	37.5907	37.6011	37.5843	37.5804	37.4267	37.3365	37.2083	36.9154	36.8428	36.8747	36.7158	36.6864	36.5032	36.4218	36.5721	36.1938	36.2394	36.0062	35.9932	35.9932	35.9602	35.8015	35.5802	35.4011	35.1704	35.0054	34.9803	34.6898	34.7599	34.5659	34.4797	34.6108	34.4604	34.3923	34.2899	34.2596	34.4315	34.5099	34.7	36.361
Hte-ABur_010-Ex1-2B-lcwgs-1-T.clmp.r1r2_fastp	31.2538	31.4301	35.3144	35.9053	36.0281	39.6022	39.7301	39.7433	39.6973	39.7695	39.7788	39.8098	39.8018	39.8573	39.7628	39.7775	39.8233	39.772	39.8671	39.6639	39.5911	39.7103	39.6786	39.7013	39.6969	39.6879	39.639	39.5592	39.573	39.7156	39.6711	39.6255	39.6125	39.5829	39.6587	39.6302	39.5737	39.715	39.6017	39.5723	39.4371	39.4739	39.343	39.3475	39.4037	39.2677	39.5012	39.3514	39.4478	39.4625	39.4428	39.3616	39.3252	39.4079	39.3599	39.1984	39.2926	39.2696	39.2944	39.2364	39.1455	39.1515	39.1388	39.2971	39.2662	39.1878	39.0916	38.8973	38.9234	39.0502	38.9444	38.9016	38.9357	38.9132	38.7778	38.1559	38.8646	39.074	39.3158	39.1844	39.1292	39.275	39.2531	39.1609	39.1122	39.0121	38.9553	38.9299	39.0245	38.8339	38.9153	38.7804	38.8438	38.6295	38.7749	38.5706	38.5876	38.6639	38.5692	38.3401	38.4879	38.2459	38.287	38.2339	37.8132	37.9544	37.9286	37.8315	37.7093	37.5635	37.6342	37.7751	37.5695	37.3327	37.2295	37.2044	37.3677	36.8773	36.9125	36.7496	36.9156	36.6899	36.5296	36.3761	36.2896	36.1175	36.2231	36.227	35.9843	35.9542	35.7874	35.631	35.2826	35.1337	34.9724	35.1801	35.0405	34.8592	34.1296	34.258	34.1782	34.3734	34.6335	34.4207	34.4031	34.3336	34.109	34.4956	34.6728	36.4803
